date,sitename,range,column,lat,lon,treatment,cultivar,aboveground_dry_biomass,units
2017-09-14,MAC Field Scanner Season 4 Range 23 Column 11,23,11,33.075338373483504,-111.97488418997,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255239,27210.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 2 Column 10,2,10,33.0745835839866,-111.974900213797,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,11510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 13 Column 10,13,10,33.074978947191,-111.974900394705,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152862,29310.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 39 Column 10,39,10,33.0759134416929,-111.974900822497,MAC Season 4: BAP water-deficit stress Aug 15-30,PI505722,17360.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 32 Column 9,32,9,33.0756618417388,-111.974917076589,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152862,27020.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 10 Column 10,10,10,33.0748711208361,-111.97490034536699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152816,24040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 11 Column 11,11,11,33.0749070682346,-111.974883992671,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533792,11030.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 53 Column 9,53,9,33.0764166257139,-111.974917422354,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,31810.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 18 Column 10,18,10,33.075158657672404,-111.974900476961,MAC Season 4: BAP water-deficit stress Aug 15-30,PI646266,18680.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 13 Column 10,13,10,33.074978947191,-111.974900394705,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152862,29310.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 3 Column 11,3,11,33.0746195314085,-111.974883861156,MAC Season 4: BAP water-deficit stress Aug 15-30,PI573193,14400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 9 Column 11,9,11,33.074835184068796,-111.974883959776,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570431,47210.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 9 Column 10,9,10,33.0748351787532,-111.97490032891301,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329319,1673.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 5 Column 10,5,10,33.0746914103291,-111.974900263153,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329256,13000.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 5 Column 11,5,11,33.074691415644196,-111.974883894043,MAC Season 4: BAP water-deficit stress Aug 15-30,PI452542,14320.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 12 Column 10,12,10,33.0749430050239,-111.97490037828001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562981,23830.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 12 Column 11,12,11,33.0749430103172,-111.974884009119,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569443,25160.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 21 Column 10,21,10,33.0752664838979,-111.974900526309,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563330,33410.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 19 Column 11,19,11,33.0751946050703,-111.974884124215,MAC Season 4: BAP water-deficit stress Aug 15-30,PI452692,34880.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 22 Column 10,22,10,33.075302426063196,-111.974900542737,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329673,20740.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 24 Column 11,24,11,33.0753743155636,-111.974884206423,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569421,25510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 28 Column 9,28,9,33.0755180733345,-111.974917010713,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329646,18420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 31 Column 9,31,9,33.0756258996379,-111.974917060116,MAC Season 4: BAP water-deficit stress Aug 15-30,PI217691,18660.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 31 Column 11,31,11,33.075625910232,-111.97488432155599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641817,17150.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 37 Column 9,37,9,33.0758415522175,-111.97491715888901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152967,28540.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 26 Column 10,26,10,33.0754461944282,-111.97490060858499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329333,4039.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 42 Column 11,42,11,33.0760212733328,-111.974884502486,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329301,45730.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 41 Column 9,41,9,33.0759853206149,-111.97491722472601,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273969,33270.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 47 Column 11,47,11,33.076200983802096,-111.97488458479299,MAC Season 4: BAP water-deficit stress Aug 15-30,PI620072,28420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 26 Column 10,26,10,33.0754461944282,-111.97490060858499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329333,4039.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 46 Column 11,46,11,33.076165041726696,-111.97488456833099,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329435,14120.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 41 Column 9,41,9,33.0759853206149,-111.97491722472601,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273969,33270.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 9,45,9,33.076129088985894,-111.97491729061899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330185,22200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 27 Column 11,27,11,33.075482141887605,-111.97488425575399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641810,30420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 11,45,11,33.0761290995836,-111.974884551873,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152966,27760.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 46 Column 10,46,10,33.0761650364064,-111.97490093771401,MAC Season 4: BAP water-deficit stress Aug 15-30,PI535792,7909.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 50 Column 10,50,10,33.0763088047743,-111.97490100353399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656026,13620.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 27 Column 10,27,10,33.0754821365755,-111.97490062498899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI92270,60950.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 27 Column 11,27,11,33.075482141887605,-111.97488425575399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641810,30420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 9,45,9,33.076129088985894,-111.97491729061899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330185,22200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 44 Column 10,44,10,33.0760931521651,-111.97490090477699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329699,42400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 11,45,11,33.0761290995836,-111.974884551873,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152966,27760.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 9,45,9,33.076129088985894,-111.97491729061899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI330185,22200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 50 Column 10,50,10,33.0763088047743,-111.97490100353399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656026,13620.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 10 Column 11,10,11,33.0748711261518,-111.974883976223,MAC Season 4: BAP water-deficit stress Aug 15-30,PI195754,29400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 52 Column 10,52,10,33.0763806889457,-111.974901036479,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329510,29500.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 52 Column 10,52,10,33.0763806889457,-111.974901036479,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329510,29500.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 45 Column 11,45,11,33.0761290995836,-111.974884551873,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152966,27760.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 53 Column 11,53,11,33.0764166363409,-111.974884683521,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,33050.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 3 Column 11,3,11,33.0746195314085,-111.974883861156,MAC Season 4: BAP water-deficit stress Aug 15-30,PI573193,14400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 21 Column 11,21,11,33.075266489232,-111.974884157118,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570031,13300.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 22 Column 11,22,11,33.0753024313406,-111.97488417354401,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569435,15510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 50 Column 10,50,10,33.0763088047743,-111.97490100353399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656026,13620.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 21 Column 10,21,10,33.0752664838979,-111.974900526309,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563330,33410.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 27 Column 11,27,11,33.075482141887605,-111.97488425575399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641810,30420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 52 Column 10,52,10,33.0763806889457,-111.974901036479,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329510,29500.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 34 Column 11,34,11,33.0757337365344,-111.974884370922,MAC Season 4: BAP water-deficit stress Aug 15-30,PI302252,29460.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 3 Column 11,3,11,33.0746195314085,-111.974883861156,MAC Season 4: BAP water-deficit stress Aug 15-30,PI573193,14400.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 34 Column 10,34,10,33.0757337312156,-111.974900740226,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156217,23210.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 50 Column 9,50,9,33.076308799474,-111.97491737294901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI655978,12420.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 21 Column 10,21,10,33.0752664838979,-111.974900526309,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563330,33410.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 10 Column 10,10,10,33.0748711208361,-111.97490034536699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152816,24040.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 22 Column 11,22,11,33.0753024313406,-111.97488417354401,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569435,15510.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 48 Column 11,48,11,33.076236925877296,-111.974884601255,MAC Season 4: BAP water-deficit stress Aug 15-30,PI651497,33240.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 26 Column 10,26,10,33.0754461944282,-111.97490060858499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329333,4039.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 51 Column 11,51,11,33.0763447521923,-111.974884650592,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563002,18960.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 29 Column 9,29,9,33.075554015413296,-111.974917027181,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563295,38200.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 30 Column 9,30,9,33.0755899574919,-111.97491704365,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329518,12940.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 13 Column 10,13,10,33.074978947191,-111.974900394705,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152862,29310.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 32 Column 11,32,11,33.075661852378,-111.97488433800899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI524475,21440.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 11 Column 11,11,11,33.0749070682346,-111.974883992671,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533792,11030.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 34 Column 9,34,9,33.0757337258777,-111.97491710950199,MAC Season 4: BAP water-deficit stress Aug 15-30,PI646251,16660.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 31 Column 10,31,10,33.075625904936,-111.974900690836,MAC Season 4: BAP water-deficit stress Aug 15-30,PI540518,11910.0,kg / ha
2017-09-14,MAC Field Scanner Season 4 Range 18 Column 11,18,11,33.0751586629892,-111.974884107764,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641862,24030.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 53 Column 15,53,15,33.076416657604106,-111.9748192058,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,29650.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 49 Column 14,49,14,33.0762728839014,-111.974835509508,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569458,12530.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 12,31,12,33.075625915525606,-111.97486795226801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255744,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 17 Column 15,17,15,33.075122742062696,-111.974818614551,MAC Season 4: BAP water-deficit stress Aug 15-30,PI455301,22780.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 14,31,14,33.0756259261516,-111.974835213701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI179749,10380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 47 Column 13,47,13,33.0762009944365,-111.974851846013,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570071,15570.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 30 Column 13,30,13,33.0755899787607,-111.974851566542,MAC Season 4: BAP water-deficit stress Aug 15-30,PI511355,22850.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 40 Column 13,40,13,33.0759493997217,-111.974851730932,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569148,22540.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 52 Column 12,52,12,33.0763806995856,-111.974868297633,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329480,18520.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 11 Column 13,11,13,33.074907078859894,-111.97485125437001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI535793,25330.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 13 Column 15,13,15,33.0749789736426,-111.974818548912,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156268,8841.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 12,18,12,33.075158668281105,-111.974867738563,MAC Season 4: BAP water-deficit stress Aug 15-30,PI655981,15260.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 15,18,15,33.075158684144505,-111.974818630975,MAC Season 4: BAP water-deficit stress Aug 15-30,PI218112,14890.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 24 Column 14,24,14,33.075374331485804,-111.97483509873899,MAC Season 4: BAP water-deficit stress Aug 15-30,PI157804,20070.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 26 Column 12,26,12,33.0754462050388,-111.97486787008002,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156330,14060.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 28 Column 15,28,15,33.075518105155304,-111.97481879518801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156890,15850.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 32 Column 13,32,13,33.0756618629635,-111.974851599428,MAC Season 4: BAP water-deficit stress Aug 15-30,PI585966,12110.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 34 Column 13,34,13,33.0757337471655,-111.97485163231501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154987,37020.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 34 Column 14,34,14,33.075733752477795,-111.97483526301201,MAC Season 4: BAP water-deficit stress Aug 15-30,PI452619,28470.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 40 Column 14,40,14,33.0759494050348,-111.974835361588,MAC Season 4: BAP water-deficit stress Aug 15-30,PI506030,30660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 41 Column 14,41,14,33.0759853471118,-111.97483537802799,MAC Season 4: BAP water-deficit stress Aug 15-30,PI646242,25640.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 46 Column 14,46,14,33.0761650575845,-111.97483546018,MAC Season 4: BAP water-deficit stress Aug 15-30,PI564163,9948.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 40 Column 13,40,13,33.0759493997217,-111.974851730932,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569148,22540.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 47 Column 12,47,12,33.076200989120395,-111.974868215403,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156178,22000.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 50 Column 13,50,13,33.0763088206622,-111.974851895361,MAC Season 4: BAP water-deficit stress Aug 15-30,PI52606,27410.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 50 Column 15,50,15,33.0763088312888,-111.974819156541,MAC Season 4: BAP water-deficit stress Aug 15-30,PI656065,23680.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 15,31,15,33.075625931461396,-111.974818844417,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641909,23790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 14,2,14,33.0745836052498,-111.974834737462,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,15240.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 15,2,15,33.074583610538504,-111.974818368398,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,22630.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 5 Column 13,5,13,33.074691426268004,-111.974851155822,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563021,12340.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 41 Column 12,41,12,33.0759853365284,-111.974868116729,MAC Season 4: BAP water-deficit stress Aug 15-30,PI257599,26310.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 13,4,13,33.074655484138695,-111.974851139389,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569444,18880.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 16 Column 13,16,13,33.0750867893627,-111.97485133649499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI146890,22990.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 13,18,13,33.0751586735712,-111.97485136937,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641817,24780.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 18 Column 14,18,14,33.0751586788591,-111.97483500017599,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569425,22410.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 19 Column 12,19,12,33.075194610385104,-111.974867755012,MAC Season 4: BAP water-deficit stress Aug 15-30,PI167093,18150.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 21 Column 15,21,15,33.0752665104791,-111.97481868025,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329632,9413.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 27 Column 13,27,13,33.0754821524548,-111.97485151727501,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570073,23230.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 5 Column 12,5,12,33.0746914209572,-111.97486752493201,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563331,35100.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 27 Column 15,27,15,33.075482163052804,-111.974818778756,MAC Season 4: BAP water-deficit stress Aug 15-30,PI156463,24160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 12,38,12,33.0758775102524,-111.974868067371,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570042,11950.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 15 Column 14,15,14,33.0750508525902,-111.974834950936,MAC Season 4: BAP water-deficit stress Aug 15-30,PI620157,22940.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 12,31,12,33.075625915525606,-111.97486795226801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255744,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 12 Column 15,12,15,33.0749430315598,-111.97481853248999,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641825,18050.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 20 Column 14,20,14,33.0752305630894,-111.974835033036,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154988,19170.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 14,31,14,33.0756259261516,-111.974835213701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI179749,10380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 14,4,14,33.0746554894249,-111.97483477028901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI562730,25140.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 15,38,15,33.075877526167694,-111.97481895943001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI533998,10160.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 41 Column 13,41,13,33.0759853418213,-111.97485174738199,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329710,27970.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 42 Column 14,42,14,33.0760212892561,-111.974835394465,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329466,48420.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 43 Column 14,43,14,33.0760572313729,-111.974835410883,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569427,23000.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 15,31,15,33.075625931461396,-111.974818844417,MAC Season 4: BAP water-deficit stress Aug 15-30,PI641909,23790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 51 Column 14,51,14,33.0763447680743,-111.974835542399,MAC Season 4: BAP water-deficit stress Aug 15-30,PI196598,27570.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 9 Column 12,9,12,33.0748351893649,-111.974867590665,MAC Season 4: BAP water-deficit stress Aug 15-30,PI257600,23260.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 15,6,15,33.0747273789676,-111.97481843402001,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152733,27270.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 15 Column 13,15,13,33.075050847297604,-111.974851320086,MAC Season 4: BAP water-deficit stress Aug 15-30,PI273465,21870.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 21 Column 14,21,14,33.0752665051705,-111.97483504946699,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570388,28420.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 13 Column 14,13,14,33.0749789683351,-111.974834918076,MAC Season 4: BAP water-deficit stress Aug 15-30,PI154844,32360.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 22 Column 12,22,12,33.075302436650404,-111.974867804351,MAC Season 4: BAP water-deficit stress Aug 15-30,PI570091,19270.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 12,31,12,33.075625915525606,-111.97486795226801,MAC Season 4: BAP water-deficit stress Aug 15-30,PI255744,22790.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 12,6,12,33.0747273630411,-111.974867541371,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329517,19820.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 6 Column 13,6,13,33.0747273683521,-111.974851172254,MAC Season 4: BAP water-deficit stress Aug 15-30,PI643008,27850.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 4 Column 12,4,12,33.074655478850396,-111.974867508489,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569460,15700.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 20 Column 15,20,15,33.0752305683978,-111.97481866382499,MAC Season 4: BAP water-deficit stress Aug 15-30,PI152828,10480.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 45 Column 15,45,15,33.07612912082,-111.974819074361,MAC Season 4: BAP water-deficit stress Aug 15-30,PI563021,24220.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 43 Column 15,43,15,33.0760572366667,-111.974819041546,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569418,17390.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 43 Column 12,43,12,33.0760572207268,-111.974868149583,MAC Season 4: BAP water-deficit stress Aug 15-30,PI506069,22460.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 38 Column 13,38,13,33.0758775155673,-111.97485169804101,MAC Season 4: BAP water-deficit stress Aug 15-30,PI253986,42420.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 37 Column 13,37,13,33.0758415734497,-111.974851681618,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329465,29140.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 35 Column 14,35,14,33.075769694556,-111.97483527944901,MAC Season 4: BAP water-deficit stress Aug 15-30,PI619838,11970.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 31 Column 14,31,14,33.0756259261516,-111.974835213701,MAC Season 4: BAP water-deficit stress Aug 15-30,PI179749,10380.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 32 Column 12,32,12,33.0756618576717,-111.974867968715,MAC Season 4: BAP water-deficit stress Aug 15-30,PI329702,35460.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 12,2,12,33.074583594614,-111.974867475616,MAC Season 4: BAP water-deficit stress Aug 15-30,Big_Kahuna,18660.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 2 Column 13,2,13,33.0745835999245,-111.97485110652599,MAC Season 4: BAP water-deficit stress Aug 15-30,SP1615,27070.0,kg / ha
2017-09-15,MAC Field Scanner Season 4 Range 3 Column 13,3,13,33.0746195420091,-111.974851122957,MAC Season 4: BAP water-deficit stress Aug 15-30,PI569427,26280.0,kg / ha
